{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2385, 'n_source': 25, 'n_target': 100, 'lipton': 0.36, 'prop-target': 1.2589473684210524, 'oracle': 0.36, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2367, 'n_source': 50, 'n_target': 160, 'lipton': 0.72, 'prop-target': 0.1987410071942446, 'oracle': 0.37, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2414, 'n_source': 50, 'n_target': 160, 'lipton': 0.62, 'prop-target': 0.4029069767441861, 'oracle': 0.32, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.227, 'n_source': 50, 'n_target': 160, 'lipton': 0.38, 'prop-target': 0.65, 'oracle': 0.37, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2426, 'n_source': 50, 'n_target': 160, 'lipton': 0.36, 'prop-target': 0.7942887931034484, 'oracle': 0.36, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 50, 'n_target': 160, 'lipton': 0.31, 'prop-target': 0.8250000000000001, 'oracle': 0.33, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2354, 'n_source': 50, 'n_target': 160, 'lipton': 0.29, 'prop-target': 0.7728612167300377, 'oracle': 0.29, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 50, 'n_target': 160, 'lipton': 0.25, 'prop-target': 0.9524390243902439, 'oracle': 0.26, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2381, 'n_source': 50, 'n_target': 160, 'lipton': 0.32, 'prop-target': 0.7682692307692307, 'oracle': 0.3, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2362, 'n_source': 50, 'n_target': 160, 'lipton': 0.6, 'prop-target': 0.2518465909090909, 'oracle': 0.34, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2333, 'n_source': 50, 'n_target': 160, 'lipton': 0.46, 'prop-target': 0.5245447019867547, 'oracle': 0.38, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2398, 'n_source': 50, 'n_target': 160, 'lipton': 0.32, 'prop-target': 0.68125, 'oracle': 0.32, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2349, 'n_source': 50, 'n_target': 160, 'lipton': 0.36, 'prop-target': 0.6909090909090908, 'oracle': 0.38, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2466, 'n_source': 50, 'n_target': 160, 'lipton': 0.24, 'prop-target': 0.5719072164948455, 'oracle': 0.2, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2448, 'n_source': 50, 'n_target': 160, 'lipton': 0.29, 'prop-target': 1.3541158536585367, 'oracle': 0.29, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 50, 'n_target': 160, 'lipton': 0.32, 'prop-target': 0.6231651376146788, 'oracle': 0.32, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2474, 'n_source': 50, 'n_target': 160, 'lipton': 0.26, 'prop-target': 0.5982142857142856, 'oracle': 0.26, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2409, 'n_source': 50, 'n_target': 160, 'lipton': 0.59, 'prop-target': 0.4618055555555555, 'oracle': 0.34, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2366, 'n_source': 50, 'n_target': 160, 'lipton': 0.2, 'prop-target': 0.8751540492957749, 'oracle': 0.24, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2421, 'n_source': 50, 'n_target': 160, 'lipton': 0.28, 'prop-target': 0.62694099378882, 'oracle': 0.28, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2352, 'n_source': 50, 'n_target': 160, 'lipton': 0.26, 'prop-target': 0.5733870967741936, 'oracle': 0.24, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2361, 'n_source': 50, 'n_target': 160, 'lipton': 0.25, 'prop-target': 0.7250000000000001, 'oracle': 0.25, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2367, 'n_source': 50, 'n_target': 160, 'lipton': 0.6, 'prop-target': 0.15649038461538475, 'oracle': 0.31, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2351, 'n_source': 50, 'n_target': 160, 'lipton': 0.59, 'prop-target': 0.4791262135922329, 'oracle': 0.33, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2377, 'n_source': 50, 'n_target': 160, 'lipton': 0.51, 'prop-target': 0.4442286036036034, 'oracle': 0.32, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 50, 'n_target': 160, 'lipton': 0.67, 'prop-target': 0.29722222222222217, 'oracle': 0.31, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2366, 'n_source': 50, 'n_target': 160, 'lipton': 0.66, 'prop-target': 0.3348484848484848, 'oracle': 0.35, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2412, 'n_source': 50, 'n_target': 160, 'lipton': 0.4, 'prop-target': 0.6227678571428571, 'oracle': 0.4, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2337, 'n_source': 50, 'n_target': 160, 'lipton': 0.53, 'prop-target': 0.49161184210526315, 'oracle': 0.33, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2335, 'n_source': 50, 'n_target': 160, 'lipton': 0.29, 'prop-target': 1.0238938053097344, 'oracle': 0.32, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2365, 'n_source': 50, 'n_target': 160, 'lipton': 0.3, 'prop-target': 1.3828125, 'oracle': 0.3, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2357, 'n_source': 50, 'n_target': 160, 'lipton': 0.26, 'prop-target': 0.6478712534059948, 'oracle': 0.26, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2374, 'n_source': 50, 'n_target': 160, 'lipton': 0.61, 'prop-target': 0.4119845360824742, 'oracle': 0.29, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2436, 'n_source': 50, 'n_target': 160, 'lipton': 0.52, 'prop-target': 0.3134009009009009, 'oracle': 0.36, 'iter': 61}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2351, 'n_source': 50, 'n_target': 160, 'lipton': 0.63, 'prop-target': 0.35208333333333364, 'oracle': 0.32, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2351, 'n_source': 50, 'n_target': 160, 'lipton': 0.56, 'prop-target': 0.2285714285714289, 'oracle': 0.23, 'iter': 59}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 50, 'n_target': 160, 'lipton': 0.33, 'prop-target': 0.561463133640553, 'oracle': 0.3, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2422, 'n_source': 50, 'n_target': 160, 'lipton': 0.4, 'prop-target': 0.5133928571428571, 'oracle': 0.37, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 50, 'n_target': 160, 'lipton': 0.72, 'prop-target': 0.39197809278350515, 'oracle': 0.3, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.236, 'n_source': 50, 'n_target': 160, 'lipton': 0.3, 'prop-target': 0.7063392857142857, 'oracle': 0.27, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.24, 'n_source': 50, 'n_target': 160, 'lipton': 0.74, 'prop-target': 0.18894927536231892, 'oracle': 0.35, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2386, 'n_source': 50, 'n_target': 160, 'lipton': 0.22, 'prop-target': 0.6893939393939393, 'oracle': 0.21, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2292, 'n_source': 50, 'n_target': 160, 'lipton': 0.26, 'prop-target': 0.6883136094674558, 'oracle': 0.26, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2365, 'n_source': 50, 'n_target': 160, 'lipton': 0.36, 'prop-target': 2.4564814814814824, 'oracle': 0.35, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2362, 'n_source': 50, 'n_target': 160, 'lipton': 0.39, 'prop-target': 0.6417229729729729, 'oracle': 0.37, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2306, 'n_source': 50, 'n_target': 160, 'lipton': 0.23, 'prop-target': 0.8858108108108108, 'oracle': 0.22, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2365, 'n_source': 50, 'n_target': 160, 'lipton': 0.32, 'prop-target': 0.6217391304347829, 'oracle': 0.3, 'iter': 85}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2343, 'n_source': 50, 'n_target': 160, 'lipton': 0.57, 'prop-target': 0.48571428571428527, 'oracle': 0.23, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2384, 'n_source': 50, 'n_target': 160, 'lipton': 0.62, 'prop-target': 0.29947183098591557, 'oracle': 0.35, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2279, 'n_source': 50, 'n_target': 160, 'lipton': 0.56, 'prop-target': 0.4374999999999999, 'oracle': 0.36, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2441, 'n_source': 50, 'n_target': 160, 'lipton': 0.33, 'prop-target': 0.8305034129692831, 'oracle': 0.34, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2369, 'n_source': 50, 'n_target': 160, 'lipton': 0.25, 'prop-target': 0.8008709016393443, 'oracle': 0.25, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2355, 'n_source': 50, 'n_target': 160, 'lipton': 0.32, 'prop-target': 0.5647540983606558, 'oracle': 0.32, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2356, 'n_source': 50, 'n_target': 160, 'lipton': 0.19, 'prop-target': 0.9660885167464115, 'oracle': 0.2, 'iter': 86}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2323, 'n_source': 50, 'n_target': 160, 'lipton': 0.73, 'prop-target': 0.43124999999999986, 'oracle': 0.31, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 50, 'n_target': 160, 'lipton': 0.29, 'prop-target': 0.7988425925925926, 'oracle': 0.29, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2357, 'n_source': 50, 'n_target': 160, 'lipton': 0.33, 'prop-target': 0.5924698795180722, 'oracle': 0.36, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2436, 'n_source': 50, 'n_target': 160, 'lipton': 0.28, 'prop-target': 0.5682481751824817, 'oracle': 0.26, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2347, 'n_source': 50, 'n_target': 160, 'lipton': 0.35, 'prop-target': 1.2703488372093024, 'oracle': 0.34, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2326, 'n_source': 50, 'n_target': 160, 'lipton': 0.27, 'prop-target': 0.8490625, 'oracle': 0.28, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2382, 'n_source': 50, 'n_target': 160, 'lipton': 0.31, 'prop-target': 1.0555555555555554, 'oracle': 0.31, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2345, 'n_source': 50, 'n_target': 160, 'lipton': 0.36, 'prop-target': 0.6218181818181818, 'oracle': 0.36, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2391, 'n_source': 50, 'n_target': 160, 'lipton': 0.37, 'prop-target': 0.6394160583941606, 'oracle': 0.38, 'iter': 80}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2284, 'n_source': 50, 'n_target': 160, 'lipton': 0.67, 'prop-target': 0.39026548672566375, 'oracle': 0.27, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2409, 'n_source': 50, 'n_target': 160, 'lipton': 0.29, 'prop-target': 0.7495098039215687, 'oracle': 0.31, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2331, 'n_source': 50, 'n_target': 160, 'lipton': 0.42, 'prop-target': 0.6428571428571429, 'oracle': 0.42, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2342, 'n_source': 50, 'n_target': 160, 'lipton': 0.31, 'prop-target': 0.9138461538461535, 'oracle': 0.32, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.238, 'n_source': 50, 'n_target': 160, 'lipton': 0.36, 'prop-target': 0.7525000000000001, 'oracle': 0.36, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2395, 'n_source': 50, 'n_target': 160, 'lipton': 0.25, 'prop-target': 0.6397058823529411, 'oracle': 0.25, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2342, 'n_source': 50, 'n_target': 160, 'lipton': 0.71, 'prop-target': 0.21239837398373984, 'oracle': 0.41, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 50, 'n_target': 160, 'lipton': 0.34, 'prop-target': 0.5190000000000001, 'oracle': 0.34, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2336, 'n_source': 50, 'n_target': 160, 'lipton': 0.33, 'prop-target': 0.6880813953488372, 'oracle': 0.33, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2386, 'n_source': 50, 'n_target': 160, 'lipton': 0.33, 'prop-target': 0.5575354609929077, 'oracle': 0.32, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2308, 'n_source': 50, 'n_target': 160, 'lipton': 0.54, 'prop-target': 0.2902777777777778, 'oracle': 0.32, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2311, 'n_source': 50, 'n_target': 160, 'lipton': 0.26, 'prop-target': 0.5490778688524589, 'oracle': 0.23, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2313, 'n_source': 50, 'n_target': 160, 'lipton': 0.34, 'prop-target': 0.6176470588235294, 'oracle': 0.3, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2288, 'n_source': 50, 'n_target': 160, 'lipton': 0.38, 'prop-target': 0.9307692307692308, 'oracle': 0.37, 'iter': 78}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2291, 'n_source': 50, 'n_target': 160, 'lipton': 0.41, 'prop-target': 0.5579999999999999, 'oracle': 0.36, 'iter': 79}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2418, 'n_source': 50, 'n_target': 160, 'lipton': 0.32, 'prop-target': 1.506183510638298, 'oracle': 0.31, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.237, 'n_source': 50, 'n_target': 320, 'lipton': 0.24, 'prop-target': 0.8064814814814814, 'oracle': 0.24, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2463, 'n_source': 50, 'n_target': 320, 'lipton': 0.26, 'prop-target': 1.0978092783505156, 'oracle': 0.26, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2361, 'n_source': 50, 'n_target': 320, 'lipton': 0.37, 'prop-target': 0.5659816576086957, 'oracle': 0.34, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2337, 'n_source': 50, 'n_target': 320, 'lipton': 0.26, 'prop-target': 0.8607954545454546, 'oracle': 0.27, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2381, 'n_source': 50, 'n_target': 320, 'lipton': 0.26, 'prop-target': 0.8892578124999999, 'oracle': 0.23, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2309, 'n_source': 50, 'n_target': 320, 'lipton': 0.62, 'prop-target': 0.3812499999999999, 'oracle': 0.34, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2335, 'n_source': 50, 'n_target': 320, 'lipton': 0.31, 'prop-target': 0.641171875, 'oracle': 0.33, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2369, 'n_source': 50, 'n_target': 320, 'lipton': 0.31, 'prop-target': 0.8721938775510205, 'oracle': 0.31, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2318, 'n_source': 50, 'n_target': 160, 'lipton': 0.67, 'prop-target': 0.4722772277227723, 'oracle': 0.34, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2387, 'n_source': 50, 'n_target': 160, 'lipton': 0.57, 'prop-target': 0.15624999999999958, 'oracle': 0.3, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2359, 'n_source': 50, 'n_target': 160, 'lipton': 0.5, 'prop-target': 0.4568965517241379, 'oracle': 0.31, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2322, 'n_source': 50, 'n_target': 160, 'lipton': 0.6, 'prop-target': 0.46421052631578946, 'oracle': 0.37, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2338, 'n_source': 50, 'n_target': 160, 'lipton': 0.27, 'prop-target': 0.5755208333333335, 'oracle': 0.25, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2407, 'n_source': 50, 'n_target': 160, 'lipton': 0.32, 'prop-target': 1.362162162162162, 'oracle': 0.33, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2352, 'n_source': 50, 'n_target': 160, 'lipton': 0.29, 'prop-target': 0.6781058282208589, 'oracle': 0.29, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2374, 'n_source': 50, 'n_target': 320, 'lipton': 0.56, 'prop-target': 0.41583850931677024, 'oracle': 0.36, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 50, 'n_target': 160, 'lipton': 0.22, 'prop-target': 0.8942063492063491, 'oracle': 0.2, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2393, 'n_source': 50, 'n_target': 320, 'lipton': 0.5, 'prop-target': 0.352843237704918, 'oracle': 0.33, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2391, 'n_source': 50, 'n_target': 320, 'lipton': 0.31, 'prop-target': 1.0124999999999997, 'oracle': 0.34, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2349, 'n_source': 50, 'n_target': 320, 'lipton': 0.29, 'prop-target': 0.6744901315789473, 'oracle': 0.28, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2342, 'n_source': 50, 'n_target': 320, 'lipton': 0.24, 'prop-target': 0.9031976744186047, 'oracle': 0.24, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2452, 'n_source': 50, 'n_target': 320, 'lipton': 0.6, 'prop-target': 0.49137931034482757, 'oracle': 0.32, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2331, 'n_source': 50, 'n_target': 320, 'lipton': 0.64, 'prop-target': 0.4281250000000001, 'oracle': 0.32, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2406, 'n_source': 50, 'n_target': 320, 'lipton': 0.19, 'prop-target': 0.7421968562874252, 'oracle': 0.19, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2366, 'n_source': 50, 'n_target': 320, 'lipton': 0.37, 'prop-target': 0.6833393895348836, 'oracle': 0.37, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2432, 'n_source': 50, 'n_target': 320, 'lipton': 0.31, 'prop-target': 0.5970000000000001, 'oracle': 0.32, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2409, 'n_source': 50, 'n_target': 320, 'lipton': 0.3, 'prop-target': 0.6658018867924527, 'oracle': 0.3, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.239, 'n_source': 50, 'n_target': 320, 'lipton': 0.41, 'prop-target': 0.5705895390070922, 'oracle': 0.4, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2406, 'n_source': 50, 'n_target': 320, 'lipton': 0.31, 'prop-target': 1.1084821428571427, 'oracle': 0.33, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2356, 'n_source': 50, 'n_target': 160, 'lipton': 0.37, 'prop-target': 0.5506711409395972, 'oracle': 0.35, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2302, 'n_source': 50, 'n_target': 320, 'lipton': 0.62, 'prop-target': 0.4124999999999999, 'oracle': 0.32, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2287, 'n_source': 50, 'n_target': 320, 'lipton': 0.56, 'prop-target': 0.44967350746268664, 'oracle': 0.29, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2423, 'n_source': 50, 'n_target': 320, 'lipton': 0.63, 'prop-target': 0.4196428571428571, 'oracle': 0.37, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2433, 'n_source': 50, 'n_target': 320, 'lipton': 0.32, 'prop-target': 0.8728260869565218, 'oracle': 0.32, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 50, 'n_target': 320, 'lipton': 0.35, 'prop-target': 0.7752155172413794, 'oracle': 0.36, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2385, 'n_source': 50, 'n_target': 320, 'lipton': 0.57, 'prop-target': 0.4176185344827587, 'oracle': 0.34, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2375, 'n_source': 50, 'n_target': 320, 'lipton': 0.37, 'prop-target': 0.7306034482758622, 'oracle': 0.34, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2403, 'n_source': 50, 'n_target': 320, 'lipton': 0.38, 'prop-target': 0.5075812274368232, 'oracle': 0.35, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2404, 'n_source': 50, 'n_target': 320, 'lipton': 0.64, 'prop-target': 0.4461180124223603, 'oracle': 0.32, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2397, 'n_source': 50, 'n_target': 320, 'lipton': 0.26, 'prop-target': 0.8781088917525776, 'oracle': 0.27, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 50, 'n_target': 320, 'lipton': 0.33, 'prop-target': 0.7200831911262798, 'oracle': 0.33, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.239, 'n_source': 50, 'n_target': 320, 'lipton': 0.28, 'prop-target': 0.871276595744681, 'oracle': 0.29, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2435, 'n_source': 50, 'n_target': 320, 'lipton': 0.63, 'prop-target': 0.4554054054054054, 'oracle': 0.43, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2391, 'n_source': 50, 'n_target': 320, 'lipton': 0.43, 'prop-target': 0.6879841549295774, 'oracle': 0.44, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2395, 'n_source': 50, 'n_target': 320, 'lipton': 0.39, 'prop-target': 0.6057638888888888, 'oracle': 0.36, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2388, 'n_source': 50, 'n_target': 320, 'lipton': 0.36, 'prop-target': 0.6371031746031747, 'oracle': 0.36, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2308, 'n_source': 50, 'n_target': 320, 'lipton': 0.38, 'prop-target': 1.766304347826087, 'oracle': 0.38, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2344, 'n_source': 50, 'n_target': 320, 'lipton': 0.49, 'prop-target': 0.71875, 'oracle': 0.49, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.233, 'n_source': 50, 'n_target': 320, 'lipton': 0.32, 'prop-target': 0.9820192307692307, 'oracle': 0.31, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.235, 'n_source': 50, 'n_target': 320, 'lipton': 0.74, 'prop-target': 0.31899578651685395, 'oracle': 0.36, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2307, 'n_source': 50, 'n_target': 320, 'lipton': 0.32, 'prop-target': 0.6480347938144332, 'oracle': 0.3, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2322, 'n_source': 50, 'n_target': 320, 'lipton': 0.33, 'prop-target': 0.900968309859155, 'oracle': 0.34, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2411, 'n_source': 50, 'n_target': 320, 'lipton': 0.7, 'prop-target': 0.37461928934010147, 'oracle': 0.42, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2394, 'n_source': 50, 'n_target': 320, 'lipton': 0.26, 'prop-target': 1.5491249999999999, 'oracle': 0.25, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2358, 'n_source': 50, 'n_target': 320, 'lipton': 0.33, 'prop-target': 0.6516, 'oracle': 0.35, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2435, 'n_source': 3200, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.9997112440566385, 'oracle': 0.3, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2441, 'n_source': 3200, 'n_target': 100, 'lipton': 0.27, 'prop-target': 0.8940248669246332, 'oracle': 0.29, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2414, 'n_source': 3200, 'n_target': 100, 'lipton': 0.24, 'prop-target': 0.8606249834415155, 'oracle': 0.24, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2362, 'n_source': 3200, 'n_target': 100, 'lipton': 0.2, 'prop-target': 1.071692065789474, 'oracle': 0.2, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2388, 'n_source': 3200, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.6567107164980386, 'oracle': 0.3, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 50, 'n_target': 320, 'lipton': 0.28, 'prop-target': 0.8765406976744184, 'oracle': 0.32, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2332, 'n_source': 3200, 'n_target': 100, 'lipton': 0.32, 'prop-target': 0.8580589988338445, 'oracle': 0.36, 'iter': 4}
