{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0677, 'n_source': 640, 'n_target': 40, 'labeled': True, 'classical': 0.3, 'supervised': 0.11, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0661, 'n_source': 1000, 'n_target': 10, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.5835247575293518, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0723, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.09, 'prop-target-estimate': 0.613470385400693, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.8369253790557672, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.1, 'prop-target-estimate': 0.8098899954887742, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0692, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.6371472531412182, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0674, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.621625190750088, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.5832592968650844, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0658, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6900585475553488, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0655, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.04, 'prop-target-estimate': 0.5797413793103449, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0755, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.6688072783123049, 'oracle': 0.08, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0689, 'n_source': 1000, 'n_target': 40, 'labeled': False, 'lipton': 0.1, 'prop-target-estimate': 0.606893894279609, 'oracle': 0.1, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0695, 'n_source': 6240, 'n_target': 40, 'labeled': True, 'classical': 0.35, 'supervised': 0.0, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 93, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0692, 'n_source': 1280, 'n_target': 100, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.643244017543677, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 51, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0693, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.7019275981732416, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0686, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.6849361914176444, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0646, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6927835051546392, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0697, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.6904400606980272, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0697, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.669701052057023, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0696, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.7176035889027143, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0676, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.04, 'prop-target-estimate': 0.679450760868148, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0674, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.6672383746720575, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0659, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.7271559725925676, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0694, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.7265017705185388, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0684, 'n_source': 240, 'n_target': 40, 'labeled': True, 'classical': 0.24, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 59, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0719, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.04, 'prop-target-estimate': 0.7103222597907743, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0696, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.6960532461281314, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0705, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.658684691355953, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0681, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.6599098773526858, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0634, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.04, 'prop-target-estimate': 0.7367415693464656, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.09, 'prop-target-estimate': 0.6812086470515133, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0641, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.6681835974466181, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6406742196298599, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0667, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.7102028443747882, 'oracle': 0.08, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0702, 'n_source': 1000, 'n_target': 320, 'labeled': False, 'lipton': 0.11, 'prop-target-estimate': 0.6707113468487059, 'oracle': 0.11, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0649, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.7094052434799633, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0666, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.1, 'prop-target-estimate': 0.6969890389906755, 'oracle': 0.1, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0639, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.01, 'prop-target-estimate': 0.6811196241378583, 'oracle': 0.02, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0733, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6662026853590575, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6595969423210561, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0655, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.656040596196631, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0694, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.6837990900178101, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0615, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6683659022211657, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0671, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.6768122731523688, 'oracle': 0.02, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0685, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.7139265258710253, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0673, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.5290032404407, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0662, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.6469344608879493, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0702, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.8475150197032666, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0683, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.6927097517544779, 'oracle': 0.08, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0714, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.6893155500325564, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0624, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.7408107694466056, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0647, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.7937179343949538, 'oracle': 0.08, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0712, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.7364016736401674, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0706, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.5887691357177182, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0683, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.11, 'prop-target-estimate': 0.7428994774185325, 'oracle': 0.11, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.068, 'n_source': 240, 'n_target': 40, 'labeled': True, 'classical': 0.25, 'supervised': 0.08, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 72, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0665, 'n_source': 160, 'n_target': 160, 'labeled': True, 'classical': 0.09, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 160, 'n_target': 760, 'labeled': True, 'classical': 0.13, 'supervised': 0.09, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0649, 'n_source': 1440, 'n_target': 40, 'labeled': True, 'classical': 0.18, 'supervised': 0.05, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 88, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0669, 'n_source': 160, 'n_target': 1560, 'labeled': True, 'classical': 0.09, 'supervised': 0.05, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 17, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0663, 'n_source': 160, 'n_target': 60, 'labeled': True, 'classical': 0.34, 'supervised': 0.14, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 21, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0675, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.6885593220338982, 'oracle': 0.02, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0658, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.6902951931471663, 'oracle': 0.02, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0691, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.5357310239429445, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.067, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.7495194758074967, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0643, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.6408869437368575, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0659, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.1, 'prop-target-estimate': 0.4180892173293852, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0635, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.5800382438822709, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0691, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.7359598952590959, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0648, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.6967411753057081, 'oracle': 0.02, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0675, 'n_source': 1000, 'n_target': 20, 'labeled': False, 'lipton': 0.09, 'prop-target-estimate': 0.47637293843364137, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0632, 'n_source': 240, 'n_target': 40, 'labeled': True, 'classical': 0.4, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 49, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0646, 'n_source': 2560, 'n_target': 100, 'labeled': False, 'lipton': 0.02, 'prop-target-estimate': 0.7661423070437889, 'oracle': 0.02, 'classical': 'nan', 'supervised': 'nan', 'iter': 49, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0676, 'n_source': 640, 'n_target': 100, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.5580643280238161, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 95, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 640, 'n_target': 100, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.7664717205225867, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 63, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0634, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6443341616908672, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0666, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.6706341725708502, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0656, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.6497154954236583, 'oracle': 0.05, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0721, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.01, 'prop-target-estimate': 0.7314280272815137, 'oracle': 0.01, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0664, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.08, 'prop-target-estimate': 0.6320024198427101, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.683837440381558, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0642, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.05, 'prop-target-estimate': 0.7320816245521083, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0686, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.6714236694882375, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0673, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.09, 'prop-target-estimate': 0.7264021146091022, 'oracle': 0.08, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0701, 'n_source': 1000, 'n_target': 160, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.6613646708455796, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0657, 'n_source': 3040, 'n_target': 40, 'labeled': True, 'classical': 0.18, 'supervised': 0.05, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 56, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0637, 'n_source': 20, 'n_target': 100, 'labeled': False, 'lipton': 0.52, 'prop-target-estimate': 0.27999999999999997, 'oracle': 0.24, 'classical': 'nan', 'supervised': 'nan', 'iter': 62, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0664, 'n_source': 160, 'n_target': 760, 'labeled': True, 'classical': 0.06, 'supervised': 0.06, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0683, 'n_source': 160, 'n_target': 360, 'labeled': True, 'classical': 0.08, 'supervised': 0.07, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0694, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.7118058412176059, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0689, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.1, 'prop-target-estimate': 0.6532930660027545, 'oracle': 0.11, 'classical': 'nan', 'supervised': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0674, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.1, 'prop-target-estimate': 0.6421967338120353, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0687, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.6870538762401692, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0682, 'n_source': 1000, 'n_target': 640, 'labeled': False, 'lipton': 0.06, 'prop-target-estimate': 0.6415389745869959, 'oracle': 0.06, 'classical': 'nan', 'supervised': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
