{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 4, 'n_target': 50, 'lipton': 0.235, 'prop-target': 0.84, 'oracle': 0.235, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 32, 'lipton': 0.145, 'prop-target': 0.65625, 'oracle': 0.145, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'lipton': 0.1325, 'prop-target': 0.6875, 'oracle': 0.1325, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'lipton': 0.1575, 'prop-target': 0.875, 'oracle': 0.1575, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.1125, 'prop-target': 0.90625, 'oracle': 0.1125, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0031, 'n_source': 50, 'n_target': 32, 'lipton': 0.1375, 'prop-target': 0.875, 'oracle': 0.1375, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 32, 'lipton': 0.135, 'prop-target': 0.78125, 'oracle': 0.135, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 32, 'lipton': 0.15, 'prop-target': 0.6875000000000001, 'oracle': 0.15, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'lipton': 0.145, 'prop-target': 0.78125, 'oracle': 0.145, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0032, 'n_source': 50, 'n_target': 32, 'lipton': 0.155, 'prop-target': 0.8437500000000001, 'oracle': 0.155, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 32, 'lipton': 0.1625, 'prop-target': 0.84375, 'oracle': 0.1625, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 32, 'lipton': 0.1675, 'prop-target': 0.65625, 'oracle': 0.1675, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 32, 'lipton': 0.1325, 'prop-target': 0.625, 'oracle': 0.1325, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 32, 'lipton': 0.165, 'prop-target': 0.7187500000000001, 'oracle': 0.165, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.17, 'prop-target': 0.78125, 'oracle': 0.17, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0061, 'n_source': 50, 'n_target': 32, 'lipton': 0.1625, 'prop-target': 0.6875000000000001, 'oracle': 0.1625, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 16, 'lipton': 0.1275, 'prop-target': 0.6875, 'oracle': 0.1275, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 32, 'lipton': 0.1225, 'prop-target': 0.6562500000000001, 'oracle': 0.1225, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'lipton': 0.1725, 'prop-target': 0.6875, 'oracle': 0.1725, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'lipton': 0.14, 'prop-target': 0.59375, 'oracle': 0.14, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 32, 'lipton': 0.1875, 'prop-target': 0.71875, 'oracle': 0.1875, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 32, 'lipton': 0.1775, 'prop-target': 0.7187499999999999, 'oracle': 0.1775, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 32, 'lipton': 0.1125, 'prop-target': 0.75, 'oracle': 0.1125, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 32, 'lipton': 0.125, 'prop-target': 0.78125, 'oracle': 0.125, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 32, 'lipton': 0.135, 'prop-target': 0.71875, 'oracle': 0.135, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.1325, 'prop-target': 0.8125, 'oracle': 0.1325, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'lipton': 0.1275, 'prop-target': 0.75, 'oracle': 0.1275, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 32, 'lipton': 0.1275, 'prop-target': 0.9062500000000001, 'oracle': 0.1275, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 32, 'lipton': 0.15, 'prop-target': 0.65625, 'oracle': 0.15, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 32, 'lipton': 0.1175, 'prop-target': 0.71875, 'oracle': 0.1175, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 32, 'lipton': 0.145, 'prop-target': 0.6875, 'oracle': 0.145, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 32, 'lipton': 0.1375, 'prop-target': 0.65625, 'oracle': 0.1375, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 32, 'lipton': 0.1225, 'prop-target': 0.9062500000000001, 'oracle': 0.1225, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 32, 'lipton': 0.1525, 'prop-target': 0.7187499999999999, 'oracle': 0.1525, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 32, 'lipton': 0.1475, 'prop-target': 0.84375, 'oracle': 0.1475, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.13, 'prop-target': 0.65625, 'oracle': 0.13, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 32, 'lipton': 0.1525, 'prop-target': 0.78125, 'oracle': 0.1525, 'iter': 59}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.135, 'prop-target': 0.8437500000000001, 'oracle': 0.135, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.1525, 'prop-target': 0.65625, 'oracle': 0.1525, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 32, 'lipton': 0.1525, 'prop-target': 0.75, 'oracle': 0.1525, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 32, 'lipton': 0.155, 'prop-target': 0.71875, 'oracle': 0.155, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 32, 'lipton': 0.1725, 'prop-target': 0.625, 'oracle': 0.1725, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 32, 'lipton': 0.1725, 'prop-target': 0.6875, 'oracle': 0.1725, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 32, 'lipton': 0.135, 'prop-target': 0.71875, 'oracle': 0.135, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 32, 'lipton': 0.17, 'prop-target': 0.75, 'oracle': 0.17, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 32, 'lipton': 0.17, 'prop-target': 0.71875, 'oracle': 0.17, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 32, 'lipton': 0.145, 'prop-target': 0.75, 'oracle': 0.145, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'lipton': 0.1275, 'prop-target': 0.8125, 'oracle': 0.1275, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.135, 'prop-target': 0.5937500000000001, 'oracle': 0.135, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 1024, 'n_target': 50, 'lipton': 0.04, 'prop-target': 0.7, 'oracle': 0.04, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 32, 'lipton': 0.16, 'prop-target': 0.84375, 'oracle': 0.16, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 32, 'lipton': 0.14, 'prop-target': 0.71875, 'oracle': 0.14, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 32, 'lipton': 0.1525, 'prop-target': 0.75, 'oracle': 0.1525, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 32, 'lipton': 0.1025, 'prop-target': 0.84375, 'oracle': 0.1025, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 32, 'lipton': 0.1425, 'prop-target': 0.84375, 'oracle': 0.1425, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 32, 'lipton': 0.115, 'prop-target': 0.65625, 'oracle': 0.115, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0059, 'n_source': 50, 'n_target': 32, 'lipton': 0.1675, 'prop-target': 0.71875, 'oracle': 0.1675, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 32, 'lipton': 0.1775, 'prop-target': 0.65625, 'oracle': 0.1775, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 32, 'lipton': 0.1475, 'prop-target': 0.78125, 'oracle': 0.1475, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'lipton': 0.1875, 'prop-target': 0.71875, 'oracle': 0.1875, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 32, 'lipton': 0.1475, 'prop-target': 0.78125, 'oracle': 0.1475, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 32, 'lipton': 0.13, 'prop-target': 0.71875, 'oracle': 0.13, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 32, 'lipton': 0.155, 'prop-target': 0.78125, 'oracle': 0.155, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 1024, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.78, 'oracle': 0.035, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 32, 'lipton': 0.1225, 'prop-target': 0.71875, 'oracle': 0.1225, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 32, 'lipton': 0.1625, 'prop-target': 0.6875, 'oracle': 0.1625, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 50, 'n_target': 32, 'lipton': 0.1375, 'prop-target': 0.84375, 'oracle': 0.1375, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.1125, 'prop-target': 0.84375, 'oracle': 0.1125, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1024, 'n_target': 50, 'lipton': 0.03, 'prop-target': 0.8000000000000002, 'oracle': 0.03, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.68, 'oracle': 0.0225, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.82, 'oracle': 0.0275, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'lipton': 0.1125, 'prop-target': 0.7499999999999999, 'oracle': 0.1125, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0175, 'prop-target': 0.72, 'oracle': 0.0175, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.72, 'oracle': 0.0275, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.72, 'oracle': 0.0275, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 1024, 'n_target': 50, 'lipton': 0.03, 'prop-target': 0.7, 'oracle': 0.03, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.7, 'oracle': 0.0225, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'lipton': 0.1075, 'prop-target': 0.625, 'oracle': 0.1075, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 1024, 'n_target': 50, 'lipton': 0.04, 'prop-target': 0.84, 'oracle': 0.04, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 32, 'lipton': 0.1575, 'prop-target': 0.6875, 'oracle': 0.1575, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 32, 'lipton': 0.12, 'prop-target': 0.84375, 'oracle': 0.12, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 32, 'lipton': 0.1375, 'prop-target': 0.75, 'oracle': 0.1375, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 32, 'lipton': 0.115, 'prop-target': 0.875, 'oracle': 0.115, 'iter': 78}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 1024, 'n_target': 50, 'lipton': 0.055, 'prop-target': 0.7800000000000001, 'oracle': 0.055, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'lipton': 0.155, 'prop-target': 0.875, 'oracle': 0.155, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1024, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.62, 'oracle': 0.035, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.78, 'oracle': 0.0325, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 1024, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.78, 'oracle': 0.02, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 32, 'lipton': 0.1225, 'prop-target': 0.5625, 'oracle': 0.1225, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.125, 'prop-target': 0.8125, 'oracle': 0.125, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0425, 'prop-target': 0.68, 'oracle': 0.0425, 'iter': 86}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0029, 'n_source': 50, 'n_target': 32, 'lipton': 0.1625, 'prop-target': 0.84375, 'oracle': 0.1625, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.8, 'oracle': 0.0225, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.76, 'oracle': 0.0325, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0063, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.76, 'oracle': 0.0325, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.6, 'oracle': 0.0275, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 1024, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.7800000000000001, 'oracle': 0.035, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.72, 'oracle': 0.0475, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.7, 'oracle': 0.0475, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 32, 'lipton': 0.135, 'prop-target': 0.78125, 'oracle': 0.135, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1024, 'n_target': 50, 'lipton': 0.03, 'prop-target': 0.72, 'oracle': 0.03, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 1024, 'n_target': 50, 'lipton': 0.015, 'prop-target': 0.76, 'oracle': 0.015, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.74, 'oracle': 0.0225, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1024, 'n_target': 50, 'lipton': 0.04, 'prop-target': 0.7400000000000001, 'oracle': 0.04, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 32, 'lipton': 0.1525, 'prop-target': 0.78125, 'oracle': 0.1525, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0425, 'prop-target': 0.64, 'oracle': 0.0425, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0059, 'n_source': 1024, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.6800000000000002, 'oracle': 0.025, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1024, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.7399999999999999, 'oracle': 0.025, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1024, 'n_target': 50, 'lipton': 0.015, 'prop-target': 0.74, 'oracle': 0.015, 'iter': 80}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1024, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.68, 'oracle': 0.02, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.76, 'oracle': 0.0225, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 32, 'lipton': 0.165, 'prop-target': 0.65625, 'oracle': 0.165, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.76, 'oracle': 0.0225, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 1024, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.7, 'oracle': 0.045, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.84, 'oracle': 0.0225, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1024, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.68, 'oracle': 0.025, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 1024, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.74, 'oracle': 0.02, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.68, 'oracle': 0.0325, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.68, 'oracle': 0.0525, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.66, 'oracle': 0.0475, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.78, 'oracle': 0.0275, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0475, 'prop-target': 0.7200000000000001, 'oracle': 0.0475, 'iter': 79}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.72, 'oracle': 0.0375, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 1024, 'n_target': 50, 'lipton': 0.01, 'prop-target': 0.72, 'oracle': 0.01, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.82, 'oracle': 0.0325, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.82, 'oracle': 0.0275, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0175, 'prop-target': 0.7, 'oracle': 0.0175, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0525, 'prop-target': 0.84, 'oracle': 0.0525, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0425, 'prop-target': 0.78, 'oracle': 0.0425, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1024, 'n_target': 50, 'lipton': 0.045, 'prop-target': 0.7, 'oracle': 0.045, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 1024, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.76, 'oracle': 0.035, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1024, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.74, 'oracle': 0.025, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.62, 'oracle': 0.0375, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.82, 'oracle': 0.0275, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 1024, 'n_target': 50, 'lipton': 0.03, 'prop-target': 0.76, 'oracle': 0.03, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.72, 'oracle': 0.0225, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 1024, 'n_target': 50, 'lipton': 0.04, 'prop-target': 0.7, 'oracle': 0.04, 'iter': 74}
.0225, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 1024, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.78, 'oracle': 0.025, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.7000000000000001, 'oracle': 0.0375, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.74, 'oracle': 0.0375, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.7, 'oracle': 0.0275, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 1024, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.74, 'oracle': 0.035, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.7, 'oracle': 0.0375, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 1024, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.6400000000000001, 'oracle': 0.0375, 'iter': 57}
