{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 4, 'n_target': 50, 'lipton': 0.2675, 'prop-target': 0.8, 'oracle': 0.2675, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 16, 'lipton': 0.0875, 'prop-target': 0.625, 'oracle': 0.3875, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 8, 'lipton': 0.105, 'prop-target': 0.875, 'oracle': 0.275, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 16, 'lipton': 0.0875, 'prop-target': 0.625, 'oracle': 0.4125, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 16, 'lipton': 0.1075, 'prop-target': 0.75, 'oracle': 0.335, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 512, 'n_target': 50, 'lipton': 0.0175, 'prop-target': 0.6, 'oracle': 0.2075, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 16, 'lipton': 0.11, 'prop-target': 0.5625, 'oracle': 0.3075, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 16, 'lipton': 0.1, 'prop-target': 0.625, 'oracle': 0.35, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 16, 'lipton': 0.1, 'prop-target': 0.875, 'oracle': 0.4375, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 16, 'lipton': 0.11, 'prop-target': 0.6875, 'oracle': 0.575, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 16, 'lipton': 0.09, 'prop-target': 0.8125, 'oracle': 0.4575, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0056, 'n_source': 50, 'n_target': 16, 'lipton': 0.09, 'prop-target': 0.8125, 'oracle': 0.4425, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 512, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.8, 'oracle': 0.16, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 512, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.76, 'oracle': 0.235, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 16, 'lipton': 0.1275, 'prop-target': 0.8125, 'oracle': 0.2075, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 512, 'n_target': 50, 'lipton': 0.0125, 'prop-target': 0.78, 'oracle': 0.2375, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 512, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.72, 'oracle': 0.3525, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 512, 'n_target': 50, 'lipton': 0.0125, 'prop-target': 0.72, 'oracle': 0.295, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 16, 'lipton': 0.0925, 'prop-target': 0.8125, 'oracle': 0.395, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 16, 'lipton': 0.095, 'prop-target': 0.75, 'oracle': 0.255, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 512, 'n_target': 50, 'lipton': 0.0125, 'prop-target': 0.78, 'oracle': 0.2475, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0031, 'n_source': 512, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.74, 'oracle': 0.3275, 'iter': 59}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 512, 'n_target': 50, 'lipton': 0.0125, 'prop-target': 0.8, 'oracle': 0.21, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 512, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.78, 'oracle': 0.25, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 512, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.78, 'oracle': 0.26, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 512, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.8, 'oracle': 0.2875, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 16, 'lipton': 0.1025, 'prop-target': 0.625, 'oracle': 0.34, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 512, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.78, 'oracle': 0.2625, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 16, 'lipton': 0.125, 'prop-target': 0.6874999999999999, 'oracle': 0.3225, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 512, 'n_target': 50, 'lipton': 0.04, 'prop-target': 0.64, 'oracle': 0.1725, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 16, 'lipton': 0.125, 'prop-target': 0.6874999999999999, 'oracle': 0.235, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 512, 'n_target': 50, 'lipton': 0.0175, 'prop-target': 0.68, 'oracle': 0.2725, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 512, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.76, 'oracle': 0.2925, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 16, 'lipton': 0.09, 'prop-target': 0.625, 'oracle': 0.43, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 512, 'n_target': 50, 'lipton': 0.0175, 'prop-target': 0.76, 'oracle': 0.18, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 512, 'n_target': 50, 'lipton': 0.0125, 'prop-target': 0.7599999999999999, 'oracle': 0.3575, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 512, 'n_target': 50, 'lipton': 0.03, 'prop-target': 0.68, 'oracle': 0.2525, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 16, 'lipton': 0.1325, 'prop-target': 0.8125, 'oracle': 0.2475, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 512, 'n_target': 50, 'lipton': 0.015, 'prop-target': 0.56, 'oracle': 0.225, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 16, 'lipton': 0.0875, 'prop-target': 0.8125, 'oracle': 0.3675, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 512, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.82, 'oracle': 0.2425, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 512, 'n_target': 50, 'lipton': 0.03, 'prop-target': 0.62, 'oracle': 0.2075, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 512, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.66, 'oracle': 0.285, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 512, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.74, 'oracle': 0.15, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 512, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.78, 'oracle': 0.2075, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 512, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.74, 'oracle': 0.2925, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 512, 'n_target': 50, 'lipton': 0.0375, 'prop-target': 0.76, 'oracle': 0.33, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 512, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.72, 'oracle': 0.2475, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0032, 'n_source': 50, 'n_target': 16, 'lipton': 0.0925, 'prop-target': 0.8125, 'oracle': 0.5175, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 512, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.82, 'oracle': 0.3, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 16, 'lipton': 0.085, 'prop-target': 0.8125, 'oracle': 0.4675, 'iter': 59}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 512, 'n_target': 50, 'lipton': 0.035, 'prop-target': 0.78, 'oracle': 0.3525, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 16, 'lipton': 0.08, 'prop-target': 0.8125, 'oracle': 0.415, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 16, 'lipton': 0.11, 'prop-target': 0.8125, 'oracle': 0.3125, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 512, 'n_target': 50, 'lipton': 0.01, 'prop-target': 0.82, 'oracle': 0.2775, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 512, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.74, 'oracle': 0.225, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 512, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.8, 'oracle': 0.27, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 16, 'lipton': 0.1075, 'prop-target': 0.875, 'oracle': 0.4225, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 16, 'lipton': 0.12, 'prop-target': 0.8125, 'oracle': 0.335, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 16, 'lipton': 0.1, 'prop-target': 0.8125, 'oracle': 0.33, 'iter': 44}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 512, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.82, 'oracle': 0.2425, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 512, 'n_target': 50, 'lipton': 0.03, 'prop-target': 0.74, 'oracle': 0.2375, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 16, 'lipton': 0.13, 'prop-target': 0.6875, 'oracle': 0.285, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 16, 'lipton': 0.1075, 'prop-target': 0.8125, 'oracle': 0.295, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 16, 'lipton': 0.1075, 'prop-target': 0.8125, 'oracle': 0.32, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 16, 'lipton': 0.0925, 'prop-target': 0.75, 'oracle': 0.255, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 16, 'lipton': 0.1, 'prop-target': 0.75, 'oracle': 0.335, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 16, 'lipton': 0.0675, 'prop-target': 0.8125, 'oracle': 0.3225, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 512, 'n_target': 50, 'lipton': 0.0125, 'prop-target': 0.74, 'oracle': 0.31, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 16, 'lipton': 0.0875, 'prop-target': 0.625, 'oracle': 0.3425, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 16, 'lipton': 0.0975, 'prop-target': 0.6875, 'oracle': 0.2975, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 512, 'n_target': 50, 'lipton': 0.0175, 'prop-target': 0.78, 'oracle': 0.28, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 16, 'lipton': 0.0775, 'prop-target': 0.8125, 'oracle': 0.45, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 16, 'lipton': 0.115, 'prop-target': 0.6875, 'oracle': 0.445, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 16, 'lipton': 0.095, 'prop-target': 0.875, 'oracle': 0.41, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 16, 'lipton': 0.1, 'prop-target': 0.75, 'oracle': 0.3175, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 16, 'lipton': 0.0875, 'prop-target': 0.6875, 'oracle': 0.37, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 16, 'lipton': 0.0925, 'prop-target': 0.6875, 'oracle': 0.3, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 16, 'lipton': 0.1125, 'prop-target': 0.75, 'oracle': 0.1875, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 16, 'lipton': 0.12, 'prop-target': 0.8125, 'oracle': 0.3925, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 512, 'n_target': 50, 'lipton': 0.0175, 'prop-target': 0.76, 'oracle': 0.34, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 512, 'n_target': 50, 'lipton': 0.0225, 'prop-target': 0.76, 'oracle': 0.225, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 16, 'lipton': 0.12, 'prop-target': 0.75, 'oracle': 0.2425, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 16, 'lipton': 0.1175, 'prop-target': 0.6875, 'oracle': 0.3, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 16, 'lipton': 0.12, 'prop-target': 0.8125, 'oracle': 0.405, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 512, 'n_target': 50, 'lipton': 0.02, 'prop-target': 0.9, 'oracle': 0.1575, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 16, 'lipton': 0.095, 'prop-target': 0.75, 'oracle': 0.31, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 16, 'lipton': 0.135, 'prop-target': 0.875, 'oracle': 0.425, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 512, 'n_target': 50, 'lipton': 0.025, 'prop-target': 0.72, 'oracle': 0.16, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 512, 'n_target': 50, 'lipton': 0.0275, 'prop-target': 0.62, 'oracle': 0.22, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 50, 'n_target': 16, 'lipton': 0.11, 'prop-target': 0.6874999999999999, 'oracle': 0.2825, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 16, 'lipton': 0.1075, 'prop-target': 0.9375000000000001, 'oracle': 0.305, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0058, 'n_source': 50, 'n_target': 16, 'lipton': 0.0875, 'prop-target': 0.8125, 'oracle': 0.395, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 16, 'lipton': 0.12, 'prop-target': 0.75, 'oracle': 0.3525, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 16, 'lipton': 0.09, 'prop-target': 0.6874999999999999, 'oracle': 0.3475, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 16, 'lipton': 0.095, 'prop-target': 0.875, 'oracle': 0.3275, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 16, 'lipton': 0.0925, 'prop-target': 0.75, 'oracle': 0.255, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 16, 'lipton': 0.0975, 'prop-target': 0.5625, 'oracle': 0.2375, 'iter': 61}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 16, 'lipton': 0.0975, 'prop-target': 0.875, 'oracle': 0.32, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 16, 'lipton': 0.0775, 'prop-target': 0.9375000000000001, 'oracle': 0.335, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 16, 'lipton': 0.1, 'prop-target': 0.75, 'oracle': 0.3425, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 16, 'lipton': 0.1025, 'prop-target': 0.625, 'oracle': 0.205, 'iter': 80}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 512, 'n_target': 50, 'lipton': 0.0325, 'prop-target': 0.74, 'oracle': 0.215, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 16, 'lipton': 0.0775, 'prop-target': 0.5625, 'oracle': 0.44, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 16, 'lipton': 0.095, 'prop-target': 0.8125, 'oracle': 0.2475, 'iter': 78}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 50, 'n_target': 16, 'lipton': 0.105, 'prop-target': 0.875, 'oracle': 0.325, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 16, 'lipton': 0.16, 'prop-target': 0.8750000000000001, 'oracle': 0.2525, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 16, 'lipton': 0.0925, 'prop-target': 0.8125, 'oracle': 0.45, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 50, 'n_target': 16, 'lipton': 0.0975, 'prop-target': 0.8125, 'oracle': 0.325, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 16, 'lipton': 0.0975, 'prop-target': 0.75, 'oracle': 0.3875, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 16, 'lipton': 0.1, 'prop-target': 0.8750000000000001, 'oracle': 0.35, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 16, 'lipton': 0.0875, 'prop-target': 0.8125, 'oracle': 0.3425, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 16, 'lipton': 0.0675, 'prop-target': 0.8125, 'oracle': 0.295, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 16, 'lipton': 0.1075, 'prop-target': 0.5625, 'oracle': 0.4975, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 16, 'lipton': 0.11, 'prop-target': 0.875, 'oracle': 0.24, 'iter': 86}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 16, 'lipton': 0.1275, 'prop-target': 0.75, 'oracle': 0.225, 'iter': 85}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 16, 'lipton': 0.095, 'prop-target': 0.5625, 'oracle': 0.095, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 16, 'lipton': 0.1225, 'prop-target': 0.6875, 'oracle': 0.3425, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 16, 'lipton': 0.11, 'prop-target': 0.8750000000000001, 'oracle': 0.2225, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 16, 'lipton': 0.0725, 'prop-target': 0.75, 'oracle': 0.4525, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 32, 'lipton': 0.0575, 'prop-target': 0.78125, 'oracle': 0.555, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 32, 'lipton': 0.075, 'prop-target': 0.75, 'oracle': 0.405, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 32, 'lipton': 0.1075, 'prop-target': 0.8125, 'oracle': 0.3775, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'lipton': 0.1025, 'prop-target': 0.75, 'oracle': 0.2825, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 32, 'lipton': 0.0925, 'prop-target': 0.75, 'oracle': 0.25, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 32, 'lipton': 0.1175, 'prop-target': 0.71875, 'oracle': 0.2275, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 32, 'lipton': 0.12, 'prop-target': 0.71875, 'oracle': 0.2775, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 32, 'lipton': 0.1025, 'prop-target': 0.78125, 'oracle': 0.525, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0058, 'n_source': 512, 'n_target': 50, 'lipton': 0.0125, 'prop-target': 0.6, 'oracle': 0.365, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 32, 'lipton': 0.08, 'prop-target': 0.75, 'oracle': 0.44, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 32, 'lipton': 0.0875, 'prop-target': 0.75, 'oracle': 0.24, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 32, 'lipton': 0.1375, 'prop-target': 0.78125, 'oracle': 0.32, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 32, 'lipton': 0.0875, 'prop-target': 0.875, 'oracle': 0.44, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 16, 'lipton': 0.0975, 'prop-target': 0.6875, 'oracle': 0.425, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 32, 'lipton': 0.1075, 'prop-target': 0.71875, 'oracle': 0.2775, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 32, 'lipton': 0.12, 'prop-target': 0.75, 'oracle': 0.23, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 32, 'lipton': 0.105, 'prop-target': 0.8125, 'oracle': 0.1925, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 32, 'lipton': 0.0725, 'prop-target': 0.8125, 'oracle': 0.305, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 32, 'lipton': 0.1025, 'prop-target': 0.75, 'oracle': 0.4, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 32, 'lipton': 0.1175, 'prop-target': 0.78125, 'oracle': 0.27, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 32, 'lipton': 0.0825, 'prop-target': 0.71875, 'oracle': 0.36, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 32, 'lipton': 0.0775, 'prop-target': 0.75, 'oracle': 0.315, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 32, 'lipton': 0.145, 'prop-target': 0.6875, 'oracle': 0.4725, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 32, 'lipton': 0.1, 'prop-target': 0.75, 'oracle': 0.355, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 50, 'n_target': 32, 'lipton': 0.1075, 'prop-target': 0.71875, 'oracle': 0.4325, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0062, 'n_source': 50, 'n_target': 32, 'lipton': 0.095, 'prop-target': 0.75, 'oracle': 0.3125, 'iter': 26}
